subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Model_Answer,Similarity,Correct_Flag,Target_Object
2867,FFAR2,gngm,AFFECTS,C0014653,Equilibrium,orgf,2010,23148161,23148161,,21095500,Which medical entities does FFAR2 primarily affect?,Fatty acid metabolism,0.058869258,0,Equilibrium
29128,UHRF1,gngm,AFFECTS,C0376452,DNA Methylation,genf,2010,19943104,19943104,,23084948,Which medical entities does UHRF1 primarily affect?,"Cancer, Epigenetics",0.6013302206993103,0,DNA Methylation
29914,UBIAD1,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,23119142,23119142,,22273065,Which cell types does UBIAD1 primarily affect?,Melanocytes,0.10793846845626831,0,Signal Transduction
30816|100616444|100775105|110006328,ERVW-1|ERVK-20|ERVK-18|ERVK-32,gngm,AFFECTS,C0162638,Apoptosis,celf,2010,19913863,19913863,,25003028,Which cell types does ERVW-1|ERVK-20|ERVK-18|ERVK-32 primarily affect?,T cells,0.23567280173301697,0,Apoptosis
3177,SLC29A2,gngm,AFFECTS,C0872079,Protein-Protein Interaction,moft,2010,19903324,19903324,,19207832,Which medical entities does SLC29A2 primarily affect?,Thiamine transport,0.12636227905750275,0,Protein-Protein Interaction
324,APC,gngm,AFFECTS,C0008508,Chorionic villi,emst,2010,20007506,20007506,,24357878,Which medical entities does APC primarily affect?,Activated Protein C resistance,0.097740911,0,Chorionic villi
328,APEX1,gngm,AFFECTS,C0017263,Gene Expression Regulation,genf,2010,20007290,20007290,,24164983,Which medical entities does APEX1 primarily affect?,Apurinic/apyrimidinic endonuclease 1 deficiency,0.14224682748317719,0,Gene Expression Regulation
328,APEX1,gngm,AFFECTS,C0597230,photoprotection,orgf,2010,20007290,20007290,,24164983,Which medical entities does APEX1 primarily affect?,DNA repair,0.15162400901317596,0,photoprotection
3336,HSPE1,aapp,AFFECTS,C0013936,Embryonic Development,ortf,2010,19913561,19913561,,24808507,Which medical entities does HSPE1 primarily affect?,Hereditary spastic paraplegia,0.13096392154693604,0,Embryonic Development
3429|5715|10534|10671|51014,IFI27|PSMD9|SSSCA1|DCTN6|TMED7,gngm,AFFECTS,C0242732,Tropism,phsf,2010,24926323,24926323,,24171168,Which physiologic functions does IFI27|PSMD9|SSSCA1|DCTN6|TMED7 primarily affect?,Immune response,0.12223318964242935,0,Tropism
3429|5715|10534|10671|51014,IFI27|PSMD9|SSSCA1|DCTN6|TMED7,gngm,AFFECTS,C1155872,Cell Cycle Regulation,celf,2010,19952944,19952944,,28573191,Which cell types does IFI27|PSMD9|SSSCA1|DCTN6|TMED7 primarily affect?,Dendritic cells,0.3008667528629303,0,Cell Cycle Regulation
3429|5715|10534|10671|51014,IFI27|PSMD9|SSSCA1|DCTN6|TMED7,gngm,AFFECTS,C1518440,Nuclear Translocation,moft,2010,19940121,19940121,,21384614,Which medical entities does IFI27|PSMD9|SSSCA1|DCTN6|TMED7 primarily affect?,Mitochondrial dysfunction,0.12641866505146027,0,Nuclear Translocation
3434|5700|8999|55297,IFIT1|PSMC1|CDKL2|CCDC91,gngm,AFFECTS,C1155065,T-Cell Activation,celf,2010,20007709,20007709,,24520833,Which cell types does IFIT1|PSMC1|CDKL2|CCDC91 primarily affect?,Immune cells,0.4695022702217102,0,T-Cell Activation
345611,IRGM,gngm,AFFECTS,C1510470,Motility,orgf,2010,19920210,19920210,,28530285,Which medical entities does IRGM primarily affect?,"Crohn's disease, Ulcerative colitis",0.1102551817893982,0,Motility
3497,IGHE,gngm,AFFECTS,C0002792,Anaphylaxis,patf,2010,20002662,20002662,,21397922,Which pathologic functions does IGHE primarily affect?,Immunoglobulin E (IgE) mediated hypersensitivity,0.30842626094818115,0,Anaphylaxis
3497,IGHE,gngm,AFFECTS,C0012634,Disease,dsyn,2010,19914211,19914211,,25204963,Which diseases or conditions does IGHE primarily affect?,Immunoglobulin A (IgA) Histiocytosis,0.28075936436653137,0,Disease
3497,IGHE,gngm,AFFECTS,C0020517,Hypersensitivity,patf,2010,19937605,19937605,,20045102,Which pathologic functions does IGHE primarily affect?,Immunoglobulin E (IgE) mediated hypersensitivity,1,1,Hypersensitivity
3497,IGHE,gngm,AFFECTS,C1457887,Symptoms,sosy,2010,19912153,19912153,,23732572,Which medical entities does IGHE primarily affect?,Immunoglobulin E (IgE) related hypersensitivity reactions,0.16776271164417267,0,Symptoms
353497,POLN,gngm,AFFECTS,C0043240,Wound Healing,orgf,2010,19995904,19995904,,7085853,Which medical entities does POLN primarily affect?,Polyneuropathy,0.22568510472774506,0,Wound Healing
353497,POLN,gngm,AFFECTS,C0599773,Homologous Recombination,genf,2010,19995904,19995904,,7086045,Which medical entities does POLN primarily affect?,Polyneuropathy,-0.040528089,0,Homologous Recombination
355,FAS,gngm,AFFECTS,C0007587,Cell Death,celf,2010,19937732,19937732,,20108152,Which cell types does FAS primarily affect?,Apoptotic T cells and B cells,0.34097692370414734,0,Cell Death
355,FAS,gngm,AFFECTS,C1153488,apoptogenic cytochrome c release channel activity,moft,2010,19937732,19937732,,20108152,Which medical entities does FAS primarily affect?,Fetal Alcohol Syndrome,0.19600670039653778,0,apoptogenic cytochrome c release channel activity
3620,IDO1,aapp,AFFECTS,C0030012,Oxidation-Reduction,npop,2010,20000778,20000778,,20356820,Which medical entities does IDO1 primarily affect?,Tumor immune evasion,0.026696687564253807,0,Oxidation-Reduction
376497,SLC27A1,gngm,AFFECTS,C0596564,fatty acid transport,celf,2010,19913517,19913517,,24765237,Which cell types does SLC27A1 primarily affect?,Adipocytes,0.4167676270008087,0,fatty acid transport
3777|9356,KCNK3|SLC22A6,gngm,AFFECTS,C0020885,ileum,bpoc,2010,20013813,20013813,,27989826,Which tissues or organs does KCNK3|SLC22A6 primarily affect?,Kidneys,0.38187938928604126,0,ileum
3796,KIF2A,gngm,AFFECTS,C0153381,Malignant neoplasm of mouth,neop,2010,20005768,20005768,,23243590,Which diseases or conditions does KIF2A primarily affect?,Spinal muscular atrophy,0.070953645,0,Malignant neoplasm of mouth
3815,KIT,aapp,AFFECTS,C0007595,Cell Growth,celf,2010,19940466,19940466,,21633191,Which cell types does KIT primarily affect?,"Mast cells, Melanocytes, Interstitial cells of Cajal",0.3659258186817169,0,Cell Growth
3815,KIT,aapp,AFFECTS,C0302600,Angiogenesis,ortf,2010,19940466,19940466,,21633191,Which medical entities does KIT primarily affect?,Gastrointestinal stromal tumors,0.14412987232208252,0,Angiogenesis
390,RND3,gngm,AFFECTS,C0814002,Neural Development,orgf,2010,19968760,19968760,,2488298,Which medical entities does RND3 primarily affect?,Ras-related nuclear binding protein 3 (RND3) primarily affects  GTPase activity.,0.1626632958650589,0,Neural Development
4000,LMNA,gngm,AFFECTS,C0340515,Myocardial dysfunction,patf,2010,19913544,19913544,,24790627,Which pathologic functions does LMNA primarily affect?,Laminopathies,0.11721371114253998,0,Myocardial dysfunction
4038|26020,LRP4|LRP10,gngm,AFFECTS,C0031843,physiological aspects,phsf,2010,20005200,20005200,,22838129,Which physiologic functions does LRP4|LRP10 primarily affect?,"Muscle contraction, Neurotransmission",0.3011658191680908,0,physiological aspects
4040,LRP6,gngm,AFFECTS,C0012634,Disease,dsyn,2010,19945460,19945460,,24449181,Which diseases or conditions does LRP6 primarily affect?,Fibrodysplasia ossificans progressiva,0.27433106303215027,0,Disease
4040,LRP6,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,19945460,19945460,,24449407,Which cell types does LRP6 primarily affect?,Osteoblasts,0.014540123753249645,0,Signal Transduction
4041,LRP5,gngm,AFFECTS,C0005974,Bone Resorption,ortf,2010,23926379,23926379,,24220966,Which medical entities does LRP5 primarily affect?,"Osteoporosis, Osteosclerosis",0.4483189880847931,0,Bone Resorption
4041,LRP5,gngm,AFFECTS,C0029433,Osteogenesis,ortf,2010,23926379,23926379,,24221377,Which medical entities does LRP5 primarily affect?,"Osteoporosis, Osteosclerosis",0.5596279501914978,0,Osteogenesis
412|29108,STS|PYCARD,gngm,AFFECTS,C0586827,Skeletal tissue,tisu,2010,19941457,19941457,,22149940,Which tissues or organs does STS|PYCARD primarily affect?,"Pancreas, Liver",0.290943444,0,Skeletal tissue
4137,MAPT,gngm,AFFECTS,C0699748,Pathogenesis,patf,2010,19967412,19967412,,1472065,Which pathologic functions does MAPT primarily affect?,Tauopathies,0.2228112816810608,0,Pathogenesis
4154,MBNL1,gngm,AFFECTS,C0013936,Embryonic Development,ortf,2010,20009516,20009516,,25650377,Which medical entities does MBNL1 primarily affect?,Myotonic Dystrophy,0.021643823012709618,0,Embryonic Development
4189,DNAJB9,gngm,AFFECTS,C0007634,Cells,cell,2010,20008963,20008963,,25332578,Which cell types does DNAJB9 primarily affect?,Skeletal muscle cells,1,1,Cells
4217,MAP3K5,gngm,AFFECTS,C0031715,Phosphorylation,moft,2010,19935702,19935702,,18913595,Which medical entities does MAP3K5 primarily affect?,"Cerebral edema, Ischemic stroke",0.077049904,0,Phosphorylation
4217,MAP3K5,gngm,AFFECTS,C0700630,Neurophysiology - biologic function,phsf,2010,20006657,20006657,,23791705,Which physiologic functions does MAP3K5 primarily affect?,"Inflammation, apoptosis, cell proliferation",0.1531190276145935,0,Neurophysiology - biologic function
4232,MEST,gngm,AFFECTS,C1160340,brain development,ortf,2010,19998061,19998061,,19232415,Which medical entities does MEST primarily affect?,Mental status examination,0.27357980608940125,0,brain development
4286,MITF,aapp,AFFECTS,C1519755,Ultraviolet B Radiation,npop,2010,19937254,19937254,,19821136,Which medical entities does MITF primarily affect?,"Melanocytes, Melanoma",0.1865793913602829,0,Ultraviolet B Radiation
4498|54892,MT1JP|NCAPG2,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,19944079,19944079,,23614827,Which cell types does MT1JP|NCAPG2 primarily affect?,Osteoblasts,0.014540123753249645,0,Signal Transduction
4522,MTHFD1,aapp,AFFECTS,C0427184,No incoordination,fndg,2010,19948730,19948730,,26260962,Which clinical findings does MTHFD1 primarily affect?,Methyltetrahydrofolate deficiency,0.14521220326423645,0,No incoordination
4615,MYD88,gngm,AFFECTS,C0600688,Toxic effect,inpo,2010,19903519,19903519,,19344937,Which medical entities does MYD88 primarily affect?,"Lymphoma, Castleman disease",0.058916993,0,Toxic effect
4654,MYOD1,gngm,AFFECTS,C0596997,Myogenesis,ortf,2010,20005263,20005263,,22900689,Which medical entities does MYOD1 primarily affect?,Rhabdomyosarcoma,0.22197078168392181,0,Myogenesis
4760|10383,NEUROD1|TUBB4B,aapp,AFFECTS,C0035298,Retina,bpoc,2010,19907020,19907020,,21205854,Which tissues or organs does NEUROD1|TUBB4B primarily affect?,Peripheral nerves,0.31272244453430176,0,Retina
4760|10383,NEUROD1|TUBB4B,gngm,AFFECTS,C0178679,Histogenesis,ortf,2010,19907020,19907020,,21205662,Which medical entities does NEUROD1|TUBB4B primarily affect?,Hereditary spastic paraplegia,0.082996532,0,Histogenesis
4760|10383,NEUROD1|TUBB4B,aapp,AFFECTS,C1135598,postnatal development,orgf,2010,19907020,19907020,,21206088,Which medical entities does NEUROD1|TUBB4B primarily affect?,Hereditary spastic paraplegia,0.16117900609970093,0,postnatal development
4804,NGFR,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,19945432,19945432,,24417642,Which cell types does NGFR primarily affect?,Neurons,0.2908497750759125,0,Signal Transduction
4860,PNP,gngm,AFFECTS,C0042755,Virilism,sosy,2010,19996552,19996552,,7529533,Which medical entities does PNP primarily affect?,"Polymyositis, Primary Sj̦gren's syndrome, and Primary Biliary Cirrhosis",-0.017482005,0,Virilism
4863,NPAT,gngm,AFFECTS,C0040649,"Transcription, Genetic",genf,2010,19915611,19915611,,26008554,Which medical entities does NPAT primarily affect?,Neurodegenerative diseases,0.16750474274158478,0,"Transcription, Genetic"
4899,NRF1,gngm,AFFECTS,C0040624,Trans-Activation (Genetics),genf,2010,24281119,24281119,,22572642,Which medical entities does NRF1 primarily affect?,Nuclear respiratory factor 1 primarily affects mitochondrial biogenesis.,0.17855264246463776,0,Trans-Activation (Genetics)
4952,OCRL,aapp,AFFECTS,C0005495,Biogenesis,npop,2010,19940034,19940034,,21286615,Which medical entities does OCRL primarily affect?,Mucolipidosis IV,0.10977283865213394,0,Biogenesis
4986,OPRK1,aapp,AFFECTS,C0927232,Neuraxis,bdsy,2010,19917675,19917675,,27194698,Which medical entities does OPRK1 primarily affect?,Opioid receptors,0.072318569,0,Neuraxis
4986,OPRK1,gngm,AFFECTS,C1373178,Hepatic Metabolism,ortf,2010,19917675,19917675,,27194995,Which medical entities does OPRK1 primarily affect?,Opioid receptors,0.056934144,0,Hepatic Metabolism
4986,OPRK1,gngm,AFFECTS,C1514758,Receptor Activation,celf,2010,19917675,19917675,,27194995,Which cell types does OPRK1 primarily affect?,Kappa opioid receptors,0.48451560735702515,0,Receptor Activation
5024,P2RX3,aapp,AFFECTS,C0020429,Hyperalgesia,fndg,2010,19968976,19968976,,2673416,Which clinical findings does P2RX3 primarily affect?,Pain perception,0.4781795144081116,0,Hyperalgesia
5027,P2RX7,gngm,AFFECTS,C0023418,leukemia,neop,2010,19919827,19919827,,28298189,Which diseases or conditions does P2RX7 primarily affect?,Familial Mediterranean fever,0.3138551414012909,0,leukemia
5068|6100|11333|23175|51108,REG3A|RP9|PDAP1|LPIN1|METTL9,gngm,AFFECTS,C0949765,Polyadenylation,moft,2010,19910410,19910410,,22888693,Which medical entities does REG3A|RP9|PDAP1|LPIN1|METTL9 primarily affect?,Pancreatitis,0.083655484,0,Polyadenylation
50943,FOXP3,gngm,AFFECTS,C0004368,Autoimmunity,patf,2010,19941313,19941313,,22057031,Which pathologic functions does FOXP3 primarily affect?,Regulatory T cell function,0.32575324177742004,0,Autoimmunity
50943,FOXP3,gngm,AFFECTS,C0011306,Dendritic Cells,cell,2010,19941109,19941109,,21930016,Which cell types does FOXP3 primarily affect?,Treg cells,0.363174707,0,Dendritic Cells
50943,FOXP3,gngm,AFFECTS,C0020963,Immune Tolerance,patf,2010,19941127,19941127,,21942114,Which pathologic functions does FOXP3 primarily affect?,Regulatory T-cell function,0.2775965929031372,0,Immune Tolerance
50943,FOXP3,gngm,AFFECTS,C0677043,Histopathology,patf,2010,19952070,19952070,,28165824,Which pathologic functions does FOXP3 primarily affect?,Regulatory T-cell function,0.073706292,0,Histopathology
51094,ADIPOR1,gngm,AFFECTS,C0016030,Fibroblasts,cell,2010,19947943,19947943,,25799763,Which cell types does ADIPOR1 primarily affect?,Adipocytes,0.34885910153388977,0,Fibroblasts
51151,SLC45A2,gngm,AFFECTS,C1512409,Hepatocarcinogenesis,neop,2010,19906068,19906068,,20560815,Which diseases or conditions does SLC45A2 primarily affect?,Vitiligo,0.089436971,0,Hepatocarcinogenesis
51473,DCDC2,gngm,AFFECTS,C0025202,melanoma,neop,2010,19951251,19951251,,27774987,Which diseases or conditions does DCDC2 primarily affect?,Deafness,0.3232771158218384,0,melanoma
5187,PER1,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,19969521,19969521,,3133464,Which cell types does PER1 primarily affect?,Suprachiasmatic nucleus cells,0.18355697393417358,0,Signal Transduction
5241|5541|5555|140738|449619|619465|100616101|100616102|100616103|100775105|100862683|100862684|100862685,PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19,aapp,AFFECTS,C0278601,Inflammatory Breast Carcinoma,neop,2010,19902352,19902352,,18710830,Which diseases or conditions does PGR|PR@|PRH2|TMEM37|ERVK-7|ERVK-8|ERVK-10|ERVK-9|ERVK-21|ERVK-18|ERVK-25|ERVK-24|ERVK-19 primarily affect?,X-linked adrenoleukodystrophy,0.16862784326076508,0,Inflammatory Breast Carcinoma
5290|5291|5293|5294,PIK3CA|PIK3CB|PIK3CD|PIK3CG,aapp,AFFECTS,C0020962,Immune system,bdsy,2010,20007249,20007249,,24126407,Which medical entities does PIK3CA|PIK3CB|PIK3CD|PIK3CG primarily affect?,Phosphatidylinositol 3-kinase,0.25612354278564453,0,Immune system
5290|5291|5293|5294,PIK3CA|PIK3CB|PIK3CD|PIK3CG,gngm,AFFECTS,C0037080,Signal Pathways,celf,2010,20014924,20014924,,28531602,Which cell types does PIK3CA|PIK3CB|PIK3CD|PIK3CG primarily affect?,Phosphatidylinositol 3-kinase,0.26522097,0,Signal Pathways
5300,PIN1,gngm,AFFECTS,C0040649,"Transcription, Genetic",genf,2010,19995909,19995909,,7092504,Which medical entities does PIN1 primarily affect?,"Prostate cancer, Prostate intraepithelial neoplasia",0.1131809651851654,0,"Transcription, Genetic"
538,ATP7A,gngm,AFFECTS,C0025516,"Metabolic Detoxication, Drug",orgf,2010,20005242,20005242,,22880744,Which medical entities does ATP7A primarily affect?,"Menkes disease, Aromatic L-amino acid decarboxylase deficiency",0.21757915616035461,0,"Metabolic Detoxication, Drug"
540,ATP7B,gngm,AFFECTS,C0025516,"Metabolic Detoxication, Drug",orgf,2010,20005242,20005242,,22880744,Which medical entities does ATP7B primarily affect?,Wilson's disease,0.1445675939321518,0,"Metabolic Detoxication, Drug"
54106,TLR9,gngm,AFFECTS,C0017262,Gene Expression,genf,2010,20005572,20005572,,23117766,Which medical entities does TLR9 primarily affect?,Cytosolic DNA,0.4206432104110718,0,Gene Expression
54106,TLR9,gngm,AFFECTS,C0086982,Signal Transduction Pathways,celf,2010,20005572,20005572,,23117147,Which cell types does TLR9 primarily affect?,"Dendritic cells, Macrophages",0.17323654890060425,0,Signal Transduction Pathways
54556,ING3,gngm,AFFECTS,C0007634,Cells,cell,2010,19935701,19935701,,18909932,Which cell types does ING3 primarily affect?,T cells,1,1,Cells
5460,POU5F1,gngm,AFFECTS,C0599946,attenuation,genf,2010,19997087,19997087,,18721298,Which medical entities does POU5F1 primarily affect?,"Embryoblast, embryonic stem cells",-0.059912615,0,attenuation
5460,POU5F1,gngm,AFFECTS,C1519751,Ubiquitination,moft,2010,19997087,19997087,,18721029,Which medical entities does POU5F1 primarily affect?,"Embryoblast, embryonic stem cells",0.096968241,0,Ubiquitination
55031,USP47,gngm,AFFECTS,C0007595,Cell Growth,celf,2010,19966869,19966869,,1019557,Which cell types does USP47 primarily affect?,Spermatocytes,0.3625321388244629,0,Cell Growth
55031,USP47,gngm,AFFECTS,C0007620,Cell Survival,celf,2010,19966869,19966869,,1018688,Which cell types does USP47 primarily affect?,Spermatocytes,0.3031402826309204,0,Cell Survival
55106,SLFN12,gngm,AFFECTS,C1155013,T-cell differentiation,celf,2010,19996332,19996332,,7396142,Which cell types does SLFN12 primarily affect?,Cancer stem cells,0.34124132990837097,0,T-cell differentiation
